id,Name,Claimed,Address,zipcode,Website,Reviews,Rating,Price_Range,Categories,URL
235,Narrative,Yes,"222 Milwaukee St, Denver, CO, 80206",80206,narrativecherrycreek.com,37,4,$$$,American (New),https://www.yelp.com/biz/narrative-denver
234,Bettola Bistro,Yes,"10253 E Iliff Ave, Denver, CO, 80247",80247,bettolabistro.com,113,5,$$,"Italian,
                    Wine Bars",https://www.yelp.com/biz/bettola-bistro-denver
233,Marcella’s Denver,Yes,"1801 Central St, Denver, CO, 80211",80211,marcellasrestaurant.com/locat…,190,4.5,$$,"Italian,
                    Wine Bars,
                    Desserts",https://www.yelp.com/biz/marcella-s-denver-denver
232,CRÚ Food & Wine Bar,Yes,"1442 Larimer St, Denver, CO, 80202",80202,cruawinebar.com,371,4,$$,"Wine Bars,
                    American (Traditional)",https://www.yelp.com/biz/cr%C3%BA-food-and-wine-bar-denver-2
231,Tokio,Yes,"2907 Huron St, Unit 103, Denver, CO, 80202",80202,mytokio.com,343,4,$$,"Ramen,
                    Sushi Bars,
                    Japanese Curry",https://www.yelp.com/biz/tokio-denver-3
230,Vesta,Yes,"1822 Blake St, Denver, CO, 80202",80202,vestadenver.com,898,4.5,$$$,"American (New),
                    Desserts,
                    Wine Bars",https://www.yelp.com/biz/vesta-denver
229,Lou’s Italian Specialties,Yes,"3357 Downing St, Denver, CO, 80205",80205,lousitalianspecialties.com,71,4,$$,"Delis,
                    Italian,
                    Salad",https://www.yelp.com/biz/lou-s-italian-specialties-denver
228,The Knotty Neighbor,Yes,"1618 E 17th Ave, Denver, CO, 80014",80014,theknottyneighbor.com,15,4,$,"American (New),
                    Breakfast & Brunch",https://www.yelp.com/biz/the-knotty-neighbor-denver
227,Esters Neighborhood Pub,Yes,"1950 S Holly St, Denver, CO, 80222",80222,estersdenver.com,592,4.5,$$,"Pizza,
                    American (New),
                    Pubs",https://www.yelp.com/biz/esters-neighborhood-pub-denver
226,Illegal Pete’s LoDo,Yes,"1530 16th St, Ste 101, Denver, CO, 80202",80202,illegalpetes.com,688,4,$,"Bars,
                    Mexican,
                    Breakfast & Brunch",https://www.yelp.com/biz/illegal-petes-lodo-denver
225,Urban Farmer Denver,Yes,"1659 Wazee St, Denver, CO, 80202",80202,urbanfarmerrestaurant.com,253,4,$$$,"Steakhouses,
                    American (Traditional)",https://www.yelp.com/biz/urban-farmer-denver-denver
224,Aloy Modern Thai,Yes,"2134 Larimer St, Denver, CO, 80205",80205,aloymodernthai.com,426,4,$$,"Thai,
                    Bars,
                    Asian Fusion",https://www.yelp.com/biz/aloy-modern-thai-denver
223,Señor Bear,Yes,"3301 Tejon St, Denver, CO, 80211",80211,senorbeardenver.com,191,4,$$,"Latin American,
                    Beer Bar,
                    Cocktail Bars",https://www.yelp.com/biz/se%C3%B1or-bear-denver
222,New Saigon Restaurant,Yes,"630 S Federal Blvd, Denver, CO, 80219",80219,newsaigon.com,491,4,$$,Vietnamese,https://www.yelp.com/biz/new-saigon-restaurant-denver
221,Pho 96,Yes,"2990 W Mississippi Ave, Denver, CO, 80219",80219,pho96denver.com,285,4,$,Vietnamese,https://www.yelp.com/biz/pho-96-denver
220,Grimaldi’s Pizzeria,Yes,"500 16th St, Ste 128, Denver, CO, 80202",80202,grimaldispizzeria.com,357,4,$$,Pizza,https://www.yelp.com/biz/grimaldis-pizzeria-denver-2
219,Max Gill and Grill,Yes,"1052 S Gaylord St, Denver, CO, 80209",80209,maxgillandgrill.com,489,4,$$,"Seafood,
                    American (Traditional)",https://www.yelp.com/biz/max-gill-and-grill-denver
218,Hacienda Colorado,Yes,"1550 Court Pl, Denver, CO, 80202",80202,haciendacolorado.com,58,4.5,$$,Mexican,https://www.yelp.com/biz/hacienda-colorado-denver-6
217,Izakaya Ronin,Yes,"3053 Brighton Blvd, Denver, CO, 80216",80216,izakayaronin.com,86,4,$$,"Sushi Bars,
                    Izakaya,
                    Speakeasies",https://www.yelp.com/biz/izakaya-ronin-denver
216,Five On Black,Yes,"1617-A California St, Denver, CO, 80202",80202,,198,4,$,"Fast Food,
                    Brazilian",https://www.yelp.com/biz/five-on-black-denver
215,Carbon Cafe and Habit Doughnut Dispensary,Yes,"2200 California St, Denver, CO, 80205",80205,carbondenver.com,23,4.5,$$,"Donuts,
                    Gastropubs",https://www.yelp.com/biz/carbon-cafe-and-habit-doughnut-dispensary-denver
214,Jack Rabbit Slims,Yes,"2222 Bruce Randolph St, Denver, CO, 80205",80205,jackrabbitslimdenver.com,55,4.5,$$,"Bars,
                    Pizza,
                    Pool Halls",https://www.yelp.com/biz/jack-rabbit-slims-denver
213,Sera’s Ramen Enclave,Yes,"3472 W 32nd Ave, Denver, CO, 80211",80211,,284,4,$$,"Ramen,
                    Korean,
                    Vietnamese",https://www.yelp.com/biz/seras-ramen-enclave-denver-2
212,Fogo de Chão Brazilian Steakhouse,Yes,"1513 Wynkoop St, Denver, CO, 80202",80202,Fogo.com,696,4,$$$,"Brazilian,
                    Steakhouses",https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-denver-4
211,Cho77,Yes,"1555 Blake St, Ste 102, Denver, CO, 80202",80202,cho77.com,249,4,$$,"Vietnamese,
                    Asian Fusion,
                    Dim Sum",https://www.yelp.com/biz/cho77-denver-5
210,The Cherry Tomato,Yes,"4645 E 23rd Ave, Denver, CO, 80207",80207,cherrytomatodenver.com,279,4,$$,Italian,https://www.yelp.com/biz/the-cherry-tomato-denver-2
209,Call,Yes,"2845 Larimer St, Denver, CO, 80205",80205,call-denver.com,85,4.5,$$,"Cafes,
                    American (New)",https://www.yelp.com/biz/call-denver
208,Briar Common Brewery + Eatery,Yes,"2298 Clay St, Denver, CO, 80211",80211,briarcommon.com,190,4,$$,"American (New),
                    Breweries,
                    Venues & Event Spaces",https://www.yelp.com/biz/briar-common-brewery-eatery-denver-3
207,AJ’s Pit Bar-B-Q,Yes,"2180 S Delaware St, Denver, CO, 80223",80223,pitbarbq.com,51,4.5,$$,Barbeque,https://www.yelp.com/biz/ajs-pit-bar-b-q-denver
206,Bistro Vendome,Yes,"1420 Larimer St, Denver, CO, 80202",80202,bistrovendome.com,700,4,$$,French,https://www.yelp.com/biz/bistro-vendome-denver-4
205,Dos Santos,Yes,"1475 E 17th Ave, Denver, CO, 80218",80218,dossantostacos.com,415,4,$$,"Mexican,
                    Bars,
                    Tex-Mex",https://www.yelp.com/biz/dos-santos-denver-2
204,Middleman,Yes,"3401 E Colfax Ave, Denver, CO, 80206",80206,middlemanbar.com,18,4,$$,"Cocktail Bars,
                    Tacos,
                    American (Traditional)",https://www.yelp.com/biz/middleman-denver
203,Zivix Five Points,Yes,"2736 Welton St, Ste 103, Denver, CO, 80205",80205,zivixfivepoints.com,9,5,$$,American (Traditional),https://www.yelp.com/biz/zivix-five-points-denver
202,The Truffle Table,Yes,"2556 15th St, Denver, CO, 80211",80211,truffletable.com,193,4.5,$$,"Tapas/Small Plates,
                    Wine Bars,
                    Meat Shops",https://www.yelp.com/biz/the-truffle-table-denver
201,The Source,Yes,"3350 Brighton Blvd, Denver, CO, 80216",80216,thesourcedenver.com,272,4,$$,"Food Court,
                    Pizza",https://www.yelp.com/biz/the-source-denver
200,Pepper Asian Bistro,Yes,"2831 E Colfax Ave, Denver, CO, 80206",80206,denverpepperasianbistro.com,481,4,$$,"Asian Fusion,
                    Chinese,
                    Thai",https://www.yelp.com/biz/pepper-asian-bistro-denver
199,Thirsty Lion Gastropub & Grill,Yes,"1605 Wynkoop St, Denver, CO, 80202",80202,thirstyliongastropub.com,568,3.5,$$,"Gastropubs,
                    Pubs,
                    American (Traditional)",https://www.yelp.com/biz/thirsty-lion-gastropub-and-grill-denver-4
198,El Chingon Mexican Bistro,Yes,"4326 Tennyson St, Denver, CO, 80212",80212,elchingondenver.com,291,4,$$,Mexican,https://www.yelp.com/biz/el-chingon-mexican-bistro-denver-2
197,FNG Restaurant,Yes,"3940 W 32nd Ave, Denver, CO, 80212",80212,fngrestaurant.com,151,4.5,$$,American (Traditional),https://www.yelp.com/biz/fng-restaurant-denver
196,Ivy on 7th,Yes,"410 E 7th Ave, Denver, CO, 80203",80203,ivyon7th.com,17,4,$,"Coffee & Tea,
                    Breakfast & Brunch,
                    American (Traditional)",https://www.yelp.com/biz/ivy-on-7th-denver
195,La Chiva,Yes,"1417 S Broadway, Denver, CO, 80210",80210,lachivacolombian.com,90,4.5,$$,"Colombian,
                    Cocktail Bars",https://www.yelp.com/biz/la-chiva-denver
194,Ale House,Yes,"2501 16th St, Denver, CO, 80211",80211,alehousedenver.com,729,3.5,$$,"Beer Bar,
                    American (Traditional)",https://www.yelp.com/biz/ale-house-denver-4
193,Taqueria La Familia,Yes,"2642 W 32nd Ave, Denver, CO, 80211",80211,,244,4.5,$,Mexican,https://www.yelp.com/biz/taqueria-la-familia-denver
192,Vert Kitchen,Yes,"704 S Pearl St, Denver, CO, 80209",80209,vertkitchen.com,465,4.5,$$,"French,
                    Sandwiches,
                    Soup",https://www.yelp.com/biz/vert-kitchen-denver
191,Sliceworks,Yes,"1433 17th St, Ste 100, Denver, CO, 80202",80202,sliceworkspizza.com/lodo,383,4.5,$,"Pizza,
                    Italian",https://www.yelp.com/biz/sliceworks-denver-2
190,Humboldt Farm Fish Wine,Yes,"1700 Humboldt St, Denver, CO, 80218",80218,humboldtrestaurant.com,599,4,$$,"American (New),
                    Bars,
                    Seafood",https://www.yelp.com/biz/humboldt-farm-fish-wine-denver-2
189,Thai Curry Cuisine,Yes,"990 W 6th Ave, Ste 1-2, Denver, CO, 80204",80204,thaicurrydenver.com/p/welcome…,134,4.5,$$,Thai,https://www.yelp.com/biz/thai-curry-cuisine-denver
188,Highland Tap and Burger,Yes,"2219 W 32nd Ave, Denver, CO, 80211",80211,highlandtapdenver.com,843,3.5,$$,"Burgers,
                    Sports Bars,
                    Chicken Wings",https://www.yelp.com/biz/highland-tap-and-burger-denver
187,Trattoria Stella on Colfax,Yes,"3201 E Colfax Ave, Denver, CO, 80206",80206,trattoriastella.squarespace.c…,317,4,$$,"Italian,
                    Bars,
                    Venues & Event Spaces",https://www.yelp.com/biz/trattoria-stella-on-colfax-denver
186,Highland Tavern,Yes,"3400 Navajo St, Denver, CO, 80211",80211,highlandtavern.com,519,4,$$,"Bars,
                    American (Traditional)",https://www.yelp.com/biz/highland-tavern-denver
185,El Jefe,Yes,"2450 W 44th Ave, Denver, CO, 80211",80211,eljefedenver.com,161,4,$$,Mexican,https://www.yelp.com/biz/el-jefe-denver
184,Ultreia,Yes,"1701 Wynkoop St, Ste 125, Denver, CO, 80202",80202,ultreiadenver.com,148,4,$$,"Tapas Bars,
                    Portuguese,
                    Basque",https://www.yelp.com/biz/ultreia-denver
183,Jerusalem Restaurant,Yes,"1890 E Evans Ave, Denver, CO, 80210",80210,jerusalemrestaurant.com,929,3.5,$$,Middle Eastern,https://www.yelp.com/biz/jerusalem-restaurant-denver
182,Tables,Yes,"2267 Kearney St, Denver, CO, 80207",80207,tablesonkearney.com,315,4.5,$$$,American (New),https://www.yelp.com/biz/tables-denver
181,Table 6,Yes,"609 Corona St, Denver, CO, 80218",80218,table6denver.com,443,4,$$,"American (New),
                    Wine Bars",https://www.yelp.com/biz/table-6-denver
180,Osaka Ramen,Yes,"2611 Walnut St, Denver, CO, 80205",80205,osakaramendenver.com,384,3.5,$$,"Ramen,
                    Noodles",https://www.yelp.com/biz/osaka-ramen-denver
179,Bones,Yes,"701 N Grant St, Denver, CO, 80203",80203,,586,3.5,$$,"Asian Fusion,
                    Ramen,
                    Noodles",https://www.yelp.com/biz/bones-denver
178,Park Burger - Rino,Yes,"2615 Walnut St, Denver, CO, 80205",80205,parkburger.com,288,4,$$,Burgers,https://www.yelp.com/biz/park-burger-rino-denver
177,Vesta,Yes,"1822 Blake St, Denver, CO, 80202",80202,vestadenver.com,898,4.5,$$$,"American (New),
                    Desserts,
                    Wine Bars",https://www.yelp.com/biz/vesta-denver
176,Ian’s Pizza,Yes,"2210 Blake St, Denver, CO, 80205",80205,ianspizza.com,438,4.5,$,Pizza,https://www.yelp.com/biz/ians-pizza-denver-2
175,Four Friends Kitchen,Yes,"2893 Roslyn St, Denver, CO, 80238",80238,fourfriendskitchen.com,855,4.5,$$,"Southern,
                    Breakfast & Brunch",https://www.yelp.com/biz/four-friends-kitchen-denver
174,Stoic & Genuine,Yes,"1701 Wynkoop, Ste 105, Denver, CO, 80202",80202,stoicandgenuine.com,514,4,$$,Seafood,https://www.yelp.com/biz/stoic-and-genuine-denver-4
173,My Brother’s Bar,Yes,"2376 15th St, Denver, CO, 80202",80202,mybrothersbar.com,704,4,$,"Bars,
                    Burgers,
                    American (Traditional)",https://www.yelp.com/biz/my-brothers-bar-denver
172,FNG Restaurant,Yes,"3940 W 32nd Ave, Denver, CO, 80212",80212,fngrestaurant.com,151,4.5,$$,American (Traditional),https://www.yelp.com/biz/fng-restaurant-denver
171,Public School 303,Yes,"1959 16th St, Denver, CO, 80202",80202,psontap.com,271,4,$$,"Bars,
                    Gastropubs,
                    American (New)",https://www.yelp.com/biz/public-school-303-denver
170,ZEPS EPIQ Sandwiches,Yes,"1147 Broadway, Unit 102, Denver, CO, 80203",80203,zepsepiqsandwiches.com,288,4.5,$,"Sandwiches,
                    Salad,
                    Beer Bar",https://www.yelp.com/biz/zeps-epiq-sandwiches-denver
169,Jovanina’s Broken Italian,Yes,"1520 Blake St, Denver, CO, 80202",80202,jovanina.com,64,4.5,$$,Italian,https://www.yelp.com/biz/jovaninas-broken-italian-denver
168,Buckhorn Exchange Restaurant,Yes,"1000 Osage St, Denver, CO, 80204",80204,buckhornexchange.com,803,3.5,$$$,Steakhouses,https://www.yelp.com/biz/buckhorn-exchange-restaurant-denver
167,Maggiano’s Little Italy,Yes,"500 16th St, Ste 150, Denver, CO, 80202",80202,maggianos.com,574,4,$$,"Italian,
                    Bars",https://www.yelp.com/biz/maggianos-little-italy-denver-2
166,Chook Charcoal Chicken,Yes,"1300 S Pearl St, Denver, CO, 80210",80210,chookchicken.com,83,4.5,$$,Chicken Shop,https://www.yelp.com/biz/chook-charcoal-chicken-denver
165,Izu,Yes,"1528 E Colfax Ave, Denver, CO, 80218",80218,izujapanese.com,269,4.5,$$,"Japanese,
                    Salad,
                    Sushi Bars",https://www.yelp.com/biz/izu-denver
164,Rhein Haus Denver,Yes,"1415 Market St, Denver, CO, 80202",80202,rheinhausdenver.com,356,4,$$,"Bars,
                    German,
                    Pretzels",https://www.yelp.com/biz/rhein-haus-denver-denver-2
163,Safta,Yes,"3330 Brighton Blvd, Ste 201, Denver, CO, 80216",80216,Www.eatwithsafta.com,157,4.5,$$,"Middle Eastern,
                    Mediterranean,
                    Sandwiches",https://www.yelp.com/biz/safta-denver-2
162,Fire On The Mountain Buffalo Wings - Denver,Yes,"3801 W 32nd Ave, Denver, CO, 80211",80211,fotmdenver.com,637,4,$$,"Chicken Wings,
                    American (New),
                    Bars",https://www.yelp.com/biz/fire-on-the-mountain-buffalo-wings-denver-denver-2
161,CRÚ Food & Wine Bar,Yes,"1442 Larimer St, Denver, CO, 80202",80202,cruawinebar.com,371,4,$$,"Wine Bars,
                    American (Traditional)",https://www.yelp.com/biz/cr%C3%BA-food-and-wine-bar-denver-2
160,Call,Yes,"2845 Larimer St, Denver, CO, 80205",80205,call-denver.com,85,4.5,$$,"Cafes,
                    American (New)",https://www.yelp.com/biz/call-denver
159,Pony Up,Yes,"1808 Blake St, Denver, CO, 80202",80202,ponyupdenver.com,133,4.5,$$,"Sandwiches,
                    Cocktail Bars,
                    Salad",https://www.yelp.com/biz/pony-up-denver
158,The Hornet,Yes,"76 Broadway, Denver, CO, 80203",80203,hornetrestaurant.com,648,4,$$,American (Traditional),https://www.yelp.com/biz/the-hornet-denver-2
157,Columbine Steak House & Lounge,Yes,"300 Federal Blvd, Denver, CO, 80219",80219,,277,4,$$,"Steakhouses,
                    Lounges",https://www.yelp.com/biz/columbine-steak-house-and-lounge-denver
156,HI Tide,Yes,"2449 Larimer St, Denver, CO, 80205",80205,,69,5,$$,"Poke,
                    Seafood,
                    Asian Fusion",https://www.yelp.com/biz/hi-tide-denver-4
155,Tycoon Ramen and Sushi,Yes,"338 E Colfax Ave, Denver, CO, 80203",80203,,194,4,$$,"Ramen,
                    Sushi Bars",https://www.yelp.com/biz/tycoon-ramen-and-sushi-denver
154,Thirsty Lion Gastropub & Grill,Yes,"1605 Wynkoop St, Denver, CO, 80202",80202,thirstyliongastropub.com,568,3.5,$$,"Gastropubs,
                    Pubs,
                    American (Traditional)",https://www.yelp.com/biz/thirsty-lion-gastropub-and-grill-denver-4
153,Biker Jim’s Gourmet Dogs,Yes,"2148 Larimer St, Denver, CO, 80205",80205,bikerjimsdogs.com,1185,4.5,$,Hot Dogs,https://www.yelp.com/biz/biker-jims-gourmet-dogs-denver-8
152,Stoney’s Uptown Joint,Yes,"1035 E 17th Ave, Denver, CO, 80218",80218,stoneysuptown.com,73,4.5,$$,"Sports Bars,
                    Breakfast & Brunch,
                    American (Traditional)",https://www.yelp.com/biz/stoneys-uptown-joint-denver-2
151,Pupusas Lover,Yes,"2236 S Colorado Blvd, Denver, CO, 80222",80222,pupusas-lover.business.site,99,4.5,$,Salvadoran,https://www.yelp.com/biz/pupusas-lover-denver-2
150,Satchel’s on 6th,Yes,"1710 E 6th Ave, Denver, CO, 80218",80218,satchelsonsixth.com,141,4,$$,"American (New),
                    Cocktail Bars",https://www.yelp.com/biz/satchels-on-6th-denver
149,Sam’s No. 3 Downtown,Yes,"1500 Curtis St, Denver, CO, 80202",80202,samsno3.com,1815,4,$$,"Diners,
                    Mexican,
                    American (Traditional)",https://www.yelp.com/biz/sams-no-3-downtown-denver
148,Izakaya Ronin,Yes,"3053 Brighton Blvd, Denver, CO, 80216",80216,izakayaronin.com,86,4,$$,"Sushi Bars,
                    Izakaya,
                    Speakeasies",https://www.yelp.com/biz/izakaya-ronin-denver
147,Ajinoya Ramen,Yes,"1390 S Colorado Blvd, Ste 120, Denver, CO, 80222",80222,ajinoyaramen.com,143,4.5,$$,"Ramen,
                    Poke",https://www.yelp.com/biz/ajinoya-ramen-denver
146,Bettola Bistro,Yes,"10253 E Iliff Ave, Denver, CO, 80247",80247,bettolabistro.com,113,5,$$,"Italian,
                    Wine Bars",https://www.yelp.com/biz/bettola-bistro-denver
145,Broadway Market Denver,Yes,"950 N Broadway, Denver, CO, 80203",80203,broadwaymarketdenver.com,71,3,$$,"Food Court,
                    Bars",https://www.yelp.com/biz/broadway-market-denver-denver
144,Marcella’s Denver,Yes,"1801 Central St, Denver, CO, 80211",80211,marcellasrestaurant.com/locat…,190,4.5,$$,"Italian,
                    Wine Bars,
                    Desserts",https://www.yelp.com/biz/marcella-s-denver-denver
143,Tables,Yes,"2267 Kearney St, Denver, CO, 80207",80207,tablesonkearney.com,315,4.5,$$$,American (New),https://www.yelp.com/biz/tables-denver
142,Marco’s Coal Fired- Ballpark,Yes,"2129 Larimer St, Denver, CO, 80205",80205,marcoscfp.com,1056,4,$$,"Pizza,
                    Italian,
                    Bars",https://www.yelp.com/biz/marcos-coal-fired-ballpark-denver
141,Biju’s Little Curry Shop,Yes,"1441 26th St, Denver, CO, 80205",80205,littlecurryshop.com,591,4,$$,Indian,https://www.yelp.com/biz/bijus-little-curry-shop-denver-6
140,North Italia,Yes,"190 Clayton Ln, Denver, CO, 80206",80206,northitaliarestaurant.com,570,4,$$,"Italian,
                    Pizza",https://www.yelp.com/biz/north-italia-denver
139,Park & Co,Yes,"439 E 17th Ave, Denver, CO, 80203",80203,parkandcodenver.com,544,4,$$,"Burgers,
                    American (Traditional),
                    Breakfast & Brunch",https://www.yelp.com/biz/park-and-co-denver
138,Leña,Yes,"24 Broadway, Ste 104, Denver, CO, 80203",80203,lenadenver.com,349,4,$$,"Latin American,
                    Tacos",https://www.yelp.com/biz/le%C3%B1a-denver
137,Hopdoddy Burger Bar,Yes,"1747 Wynkoop St, Denver, CO, 80202",80202,hopdoddy.com,789,4.5,$$,Burgers,https://www.yelp.com/biz/hopdoddy-burger-bar-denver
136,Brass Tacks,Yes,"1526 Blake St, Denver, CO, 80202",80202,brasstacksdinebar.com,14,5,$,"Cocktail Bars,
                    American (Traditional)",https://www.yelp.com/biz/brass-tacks-denver
135,Blue Island Oyster Bar and Seafood,Yes,"2625 E 2nd Ave, Denver, CO, 80206",80206,blueislandoysterbar.com,390,4,$$,"Seafood,
                    Live/Raw Food",https://www.yelp.com/biz/blue-island-oyster-bar-and-seafood-denver
134,North County,Yes,"94 Rampart Way, Denver, CO, 80230",80230,northcountydenver.com,450,4,$$,"Mexican,
                    Seafood",https://www.yelp.com/biz/north-county-denver
133,Ultreia,Yes,"1701 Wynkoop St, Ste 125, Denver, CO, 80202",80202,ultreiadenver.com,148,4,$$,"Tapas Bars,
                    Portuguese,
                    Basque",https://www.yelp.com/biz/ultreia-denver
132,Thai Curry Cuisine,Yes,"990 W 6th Ave, Ste 1-2, Denver, CO, 80204",80204,thaicurrydenver.com/p/welcome…,134,4.5,$$,Thai,https://www.yelp.com/biz/thai-curry-cuisine-denver
131,Panzano,Yes,"909 17th St, Denver, CO, 80202",80202,panzano-denver.com,945,4.5,$$$,"Italian,
                    Bars,
                    Breakfast & Brunch",https://www.yelp.com/biz/panzano-denver
130,Will Call,Yes,"3043 Brighton Blvd, Denver, CO, 80216",80216,willcalldenver.com,116,4,$$,"Bars,
                    American (Traditional)",https://www.yelp.com/biz/will-call-denver-2
129,Thai Pot Cafe,Yes,"1350 S Colorado Blvd, Ste 191, Denver, CO, 80222",80222,thaipotcafe.com,379,4,$$,Thai,https://www.yelp.com/biz/thai-pot-cafe-denver-2
128,Finley’s Pub,Yes,"375 S Pearl St, Denver, CO, 80209",80209,,180,4.5,$$,"Pubs,
                    Irish Pub,
                    American (Traditional)",https://www.yelp.com/biz/finleys-pub-denver
127,Trattoria Stella on Colfax,Yes,"3201 E Colfax Ave, Denver, CO, 80206",80206,trattoriastella.squarespace.c…,317,4,$$,"Italian,
                    Bars,
                    Venues & Event Spaces",https://www.yelp.com/biz/trattoria-stella-on-colfax-denver
126,Bistro Vendome,Yes,"1420 Larimer St, Denver, CO, 80202",80202,bistrovendome.com,700,4,$$,French,https://www.yelp.com/biz/bistro-vendome-denver-4
125,Gozo,Yes,"30 S Broadway, Denver, CO, 80209",80209,bit.ly/gozodenver,399,4,$$,"Breakfast & Brunch,
                    American (Traditional),
                    Pizza",https://www.yelp.com/biz/gozo-denver
124,The Cherry Tomato,Yes,"4645 E 23rd Ave, Denver, CO, 80207",80207,cherrytomatodenver.com,279,4,$$,Italian,https://www.yelp.com/biz/the-cherry-tomato-denver-2
123,Dos Santos,Yes,"1475 E 17th Ave, Denver, CO, 80218",80218,dossantostacos.com,415,4,$$,"Mexican,
                    Bars,
                    Tex-Mex",https://www.yelp.com/biz/dos-santos-denver-2
122,Señor Bear,Yes,"3301 Tejon St, Denver, CO, 80211",80211,senorbeardenver.com,191,4,$$,"Latin American,
                    Beer Bar,
                    Cocktail Bars",https://www.yelp.com/biz/se%C3%B1or-bear-denver
121,The Truffle Table,Yes,"2556 15th St, Denver, CO, 80211",80211,truffletable.com,193,4.5,$$,"Tapas/Small Plates,
                    Wine Bars,
                    Meat Shops",https://www.yelp.com/biz/the-truffle-table-denver
120,City O’ City,Yes,"206 E 13th Ave, Denver, CO, 80203",80203,cityocitydenver.com,1871,4,$$,"Breakfast & Brunch,
                    Vegan,
                    American (Traditional)",https://www.yelp.com/biz/city-o-city-denver
119,DAE GEE KOREAN BBQ,Yes,"827 Colorado Blvd, Denver, CO, 80206",80206,daegee.com,431,3.5,$$,"Korean,
                    Barbeque",https://www.yelp.com/biz/dae-gee-korean-bbq-denver-4
118,Tacos Tequila Whiskey,Yes,"1514 York St, Denver, CO, 80206",80206,tacostequilawhiskey.com,978,4,$$,Mexican,https://www.yelp.com/biz/tacos-tequila-whiskey-denver-2
117,The Game Lounge,Yes,"1490 Eudora St, Denver, CO, 80220",80220,denvergamelounge.com,27,4.5,$$,"Cocktail Bars,
                    American (Traditional),
                    Tabletop Games",https://www.yelp.com/biz/the-game-lounge-denver
116,The Budlong Hot Chicken,Yes,"3501 Wazee St, Denver, CO, 80216",80216,thebudlong.com,12,4,$,"Southern,
                    Comfort Food,
                    Chicken Shop",https://www.yelp.com/biz/the-budlong-hot-chicken-denver-2
115,White Pie,Yes,"1702 Humboldt St, Denver, CO, 80218",80218,whitepie.com,167,4.5,$$,"Pizza,
                    Wine Bars",https://www.yelp.com/biz/white-pie-denver
114,Black Shirt Brewing,Yes,"3719 Walnut St, Denver, CO, 80205",80205,blackshirtbrewingco.com,273,4.5,$,"Breweries,
                    Pizza,
                    Music Venues",https://www.yelp.com/biz/black-shirt-brewing-denver
113,Machete Tequila + Tacos,Yes,"1730 Wynkoop St, Denver, CO, 80202",80202,machetedenver.com,430,4,$$,"Mexican,
                    Bars",https://www.yelp.com/biz/machete-tequila-tacos-denver-2
112,The Bronze Empire,Yes,"1591 S Colorado Blvd, Denver, CO, 80222",80222,thebronzeempire.com,211,4,$$,"Hot Pot,
                    Szechuan",https://www.yelp.com/biz/the-bronze-empire-denver-2
111,Pepper Asian Bistro II,Yes,"3759 Lipan St, Denver, CO, 80211",80211,pepperasian2.com,141,4.5,$$,"Chinese,
                    Asian Fusion,
                    Thai",https://www.yelp.com/biz/pepper-asian-bistro-ii-denver
110,La Chiva,Yes,"1417 S Broadway, Denver, CO, 80210",80210,lachivacolombian.com,90,4.5,$$,"Colombian,
                    Cocktail Bars",https://www.yelp.com/biz/la-chiva-denver
109,The Post Brewing Co. Denver,Yes,"2200 South Broadway, Denver, CO, 80210",80210,postbrewing.com,485,4.5,$$,"Breweries,
                    Breakfast & Brunch,
                    American (Traditional)",https://www.yelp.com/biz/the-post-brewing-co-denver-denver
108,Ambli Mexico,Yes,"600 S Holly St, Unit 114, Denver, CO, 80246",80246,amblidenver.com,365,4.5,$$,"Tapas/Small Plates,
                    Mexican",https://www.yelp.com/biz/ambli-mexico-denver
107,Sushi Den,Yes,"1487 S Pearl St, Denver, CO, 80210",80210,sushiden.net,1599,4.5,$$$,"Japanese,
                    Sushi Bars,
                    Bars",https://www.yelp.com/biz/sushi-den-denver
106,Ototo,Yes,"1501 S Pearl St, Denver, CO, 80210",80210,ototoden.com,187,4.5,$$,"Japanese,
                    Tapas/Small Plates",https://www.yelp.com/biz/ototo-denver-3
105,Smokin Yard’s BBQ,Yes,"900 W 1st Ave, Denver, CO, 80223",80223,smokinyards.com,151,4.5,$$,Barbeque,https://www.yelp.com/biz/smokin-yards-bbq-denver-3
104,El Five,Yes,"2930 Umatilla St, Ste 500, Denver, CO, 80211",80211,elfivedenver.com,434,4,$$$,Tapas/Small Plates,https://www.yelp.com/biz/el-five-denver-3
103,Table 6,Yes,"609 Corona St, Denver, CO, 80218",80218,table6denver.com,443,4,$$,"American (New),
                    Wine Bars",https://www.yelp.com/biz/table-6-denver
102,Blue Agave Grill,Yes,"1201 16th St, Ste 104, Denver, CO, 80202",80202,blueagavegrillcolorado.com,371,4.5,$$,"Seafood,
                    Mexican",https://www.yelp.com/biz/blue-agave-grill-denver
101,Board Game Republic,Yes,"900 W 1st Ave, Ste 130, Denver, CO, 80223",80223,boardgamerepublic.com,107,4,$$,"Social Clubs,
                    Tabletop Games,
                    American (Traditional)",https://www.yelp.com/biz/board-game-republic-denver-2
100,Pepper Asian Bistro,Yes,"2831 E Colfax Ave, Denver, CO, 80206",80206,denverpepperasianbistro.com,481,4,$$,"Asian Fusion,
                    Chinese,
                    Thai",https://www.yelp.com/biz/pepper-asian-bistro-denver
